received_date,animal_type,kind,sex,province,shelter
2025-04-09,고양이,스코티시폴드,수컷,서울특별시 강동구,둔촌동물병원
2025-04-09,개,믹스견,암컷,경상남도 산청군,산청동물보호센터
2025-04-09,개,믹스견,수컷,경상남도 산청군,산청동물보호센터
2025-04-09,개,믹스견,수컷,경상남도 거제시,거제시유기동물보호소
2025-04-09,개,진도견,수컷,경상남도 사천시,사천시 동물보호센터
2025-04-09,개,믹스견,암컷,경상남도 사천시,사천시 동물보호센터
2025-04-09,개,믹스견,암컷,경상남도 사천시,사천시 동물보호센터
2025-04-09,개,믹스견,암컷,경상남도 사천시,사천시 동물보호센터
2025-04-09,개,믹스견,수컷,경상북도 김천시,김천시 동물보호센터
2025-04-09,개,믹스견,암컷,경상북도 경주시,경주동물사랑보호센터
2025-04-09,개,믹스견,암컷,전라남도 광양시,광양시 임시보호소
2025-04-09,개,믹스견,수컷,전라남도 순천시,순천시유기동물보호소
2025-04-09,개,믹스견,수컷,전라남도 목포시,목포시유기동물보호소
2025-04-09,개,믹스견,암컷,전북특별자치도 임실군,임실유기동물보호센터
2025-04-09,개,푸들,암컷,전북특별자치도 완주군,완주군유기동물보호소
2025-04-09,개,믹스견,수컷,전북특별자치도 김제시,전북말산업복합센터
2025-04-09,개,믹스견,수컷,전북특별자치도 김제시,전북말산업복합센터
2025-04-09,개,비숑 프리제,암컷,충청남도 당진시,당진시동물보호소
2025-04-09,개,믹스견,수컷,충청남도 홍성군,금일동물보호센터
2025-04-09,개,믹스견,암컷,충청남도 홍성군,금일동물보호센터
2025-04-09,개,믹스견,암컷,충청남도 부여군,남부여동물보호소
2025-04-09,개,믹스견,암컷,충청남도 부여군,남부여동물보호소
2025-04-09,개,믹스견,암컷,충청남도 서산시,서산시 동물보호센터
2025-04-09,개,믹스견,암컷,충청남도 서산시,서산시 동물보호센터
2025-04-09,개,믹스견,수컷,충청남도 아산시,아산동물복지지원센터
2025-04-09,개,믹스견,수컷,충청남도 천안시,천안시 동물보호센터
2025-04-09,개,믹스견,암컷,충청북도 음성군,금왕동물병원
2025-04-09,개,믹스견,수컷,충청북도 음성군,금왕동물병원
2025-04-09,개,믹스견,수컷,충청북도 음성군,금왕동물병원
2025-04-09,개,믹스견,수컷,충청북도 음성군,금왕동물병원
2025-04-09,개,믹스견,수컷,충청북도 음성군,금왕동물병원
2025-04-09,개,믹스견,암컷,충청북도 음성군,금왕동물병원
2025-04-09,개,믹스견,수컷,강원특별자치도 원주시,원주시동물보호센터
2025-04-09,개,믹스견,수컷,강원특별자치도 원주시,원주시동물보호센터
2025-04-09,개,비글,수컷,경기도 여주시,위더스 동물보호센터
2025-04-09,개,믹스견,수컷,경기도 광주시,광주TNR동물병원초월
2025-04-09,개,믹스견,암컷,경기도 화성시,화성동물보호센터
2025-04-09,개,믹스견,수컷,경기도 화성시,화성동물보호센터
2025-04-09,개,믹스견,수컷,경기도 안성시,안성시 동물보호센터
2025-04-09,고양이,한국 고양이,수컷,경기도 이천시,위더스 동물보호센터
2025-04-09,개,믹스견,암컷,경기도 이천시,위더스 동물보호센터
2025-04-09,개,믹스견,암컷,경기도 용인시,용인시 동물보호센터
2025-04-09,개,믹스견,수컷,경기도 안산시,한국야생동물보호협회
2025-04-09,개,믹스견,암컷,경기도 안산시,한국야생동물보호협회
2025-04-09,개,믹스견,암컷,경기도 안산시,한국야생동물보호협회
2025-04-09,개,푸들,수컷,경기도 안양시,한국야생동물보호협회
2025-04-09,개,믹스견,암컷,대전광역시 유성구,대전동물보호센터
2025-04-09,개,믹스견,암컷,광주광역시 북구,광주동물보호센터
2025-04-09,개,믹스견,수컷,광주광역시 북구,광주동물보호센터
2025-04-09,고양이,한국 고양이,수컷,서울특별시 동대문구,동대문구청
2025-04-09,고양이,한국 고양이,암컷,서울특별시 동대문구,동대문구청
2025-04-08,개,믹스견,암컷,전라남도 장흥군,장흥군 동물보호센터
2025-04-08,개,믹스견,암컷,경상북도 성주군,성주유기동물보호센터
2025-04-08,개,믹스견,암컷,경상남도 거창군,나래동물병원
2025-04-08,개,믹스견,암컷,전라남도 완도군,유기동물임시보호센터
2025-04-08,개,믹스견,암컷,전라남도 완도군,유기동물임시보호센터
2025-04-08,개,믹스견,수컷,전라남도 완도군,유기동물임시보호센터
2025-04-08,개,믹스견,수컷,전라남도 완도군,유기동물임시보호센터
2025-04-08,개,믹스견,수컷,충청남도 논산시,논산시 동물보호센터
2025-04-08,개,믹스견,암컷,충청남도 논산시,논산시 동물보호센터
2025-04-08,개,믹스견,암컷,충청남도 논산시,논산시 동물보호센터
2025-04-08,고양이,한국 고양이,수컷,충청남도 논산시,논산시 동물보호센터
2025-04-08,개,믹스견,수컷,부산광역시 기장군,사단법인 동부
2025-04-08,고양이,믹스묘,수컷,부산광역시 동래구,(사)동부동물보호협회
2025-04-08,고양이,믹스묘,암컷,부산광역시 동래구,(사)동부동물보호협회
2025-04-08,개,믹스견,수컷,제주특별자치도 제주특별자치도,제주 동물보호센터
2025-04-08,개,믹스견,수컷,경상남도 양산시,양산시 동물보호센터
2025-04-08,개,믹스견,암컷,경상남도 밀양시,밀양시 동물보호센터
2025-04-08,개,믹스견,암컷,경상남도 밀양시,밀양시 동물보호센터
2025-04-08,개,믹스견,암컷,경상남도 김해시,(사)동물보호관리협회
2025-04-08,개,믹스견,암컷,경상남도 김해시,(사)동물보호관리협회
2025-04-08,개,믹스견,암컷,경상남도 김해시,(사)동물보호관리협회
2025-04-08,개,믹스견,암컷,경상북도 울진군,울진군동물보호센터
2025-04-08,개,믹스견,수컷,전라남도 해남군,해남유기동물보호센터
2025-04-08,개,믹스견,수컷,전라남도 보성군,보성유기동물보호센터
2025-04-08,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-08,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-08,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-08,개,믹스견,암컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-08,개,믹스견,암컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-08,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-08,개,믹스견,암컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-08,개,믹스견,암컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-08,개,믹스견,암컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-08,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-08,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-08,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-08,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-08,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-08,개,믹스견,암컷,전북특별자치도 임실군,임실유기동물보호센터
2025-04-08,개,믹스견,암컷,전북특별자치도 임실군,임실유기동물보호센터
2025-04-08,개,믹스견,암컷,전북특별자치도 임실군,임실유기동물보호센터
2025-04-08,개,믹스견,암컷,전북특별자치도 임실군,임실유기동물보호센터
2025-04-08,개,믹스견,암컷,전북특별자치도 임실군,임실유기동물보호센터
2025-04-08,개,믹스견,수컷,전북특별자치도 임실군,임실유기동물보호센터
2025-04-08,고양이,한국 고양이,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-08,개,믹스견,암컷,충청남도 홍성군,금일동물보호센터
2025-04-08,개,믹스견,암컷,충청남도 홍성군,금일동물보호센터
2025-04-08,개,믹스견,미상,충청북도 괴산군,괴산증평동물보호센터
2025-04-08,개,믹스견,수컷,충청북도 괴산군,괴산증평동물보호센터
2025-04-08,개,믹스견,수컷,충청북도 괴산군,괴산증평동물보호센터
2025-04-08,개,믹스견,암컷,강원특별자치도 양구군,양구군유기동물보호소
2025-04-08,개,믹스견,암컷,강원특별자치도 양구군,양구군유기동물보호소
2025-04-08,개,스피츠,수컷,강원특별자치도 영월군,영월군 동물보호센터
2025-04-08,개,요크셔 테리어,수컷,강원특별자치도 원주시,원주시동물보호센터
2025-04-08,기타,토끼,미상,경기도 고양시,고양시동물보호센터
2025-04-08,개,믹스견,암컷,경기도 안산시,한국야생동물보호협회
2025-04-08,개,믹스견,수컷,경기도 광명시,한국야생동물보호협회
2025-04-08,개,믹스견,암컷,울산광역시 울주군,울산유기동물보호센터
2025-04-08,개,믹스견,암컷,울산광역시 울주군,울산유기동물보호센터
2025-04-08,개,믹스견,암컷,울산광역시 울주군,울산유기동물보호센터
2025-04-08,고양이,한국 고양이,미상,대전광역시 서구,대전동물보호센터
2025-04-08,고양이,코숏,암컷,대전광역시 동구,대전동물보호센터
2025-04-08,개,믹스견,수컷,인천광역시 강화군,디디동물병원
2025-04-08,개,스피츠,암컷,인천광역시 남동구,인천광역시수의사회
2025-04-08,고양이,한국 고양이,미상,부산광역시 서구,부산동물보호센터
2025-04-08,고양이,한국 고양이,미상,부산광역시 서구,부산동물보호센터
2025-04-08,고양이,한국 고양이,미상,부산광역시 서구,부산동물보호센터
2025-04-08,개,믹스견,수컷,부산광역시 서구,부산동물보호센터
2025-04-08,개,믹스견,수컷,서울특별시 마포구,홍익동물병원
2025-04-08,개,믹스견,수컷,경상남도 창원시,창원유기동물보호소
2025-04-08,개,믹스견,암컷,경상남도 창원시,창원유기동물보호소
2025-04-08,개,믹스견,수컷,경상남도 창원시,창원유기동물보호소
2025-04-08,개,믹스견,수컷,경상남도 창녕군,창녕 유기동물보호소
2025-04-08,개,믹스견,수컷,경상남도 의령군,의령군 동물보호센터
2025-04-08,개,믹스견,수컷,경상남도 밀양시,밀양시 동물보호센터
2025-04-08,개,믹스견,수컷,경상남도 밀양시,밀양시 동물보호센터
2025-04-08,개,믹스견,암컷,경상남도 밀양시,밀양시 동물보호센터
2025-04-08,개,믹스견,암컷,경상남도 밀양시,밀양시 동물보호센터
2025-04-08,개,믹스견,수컷,경상남도 밀양시,밀양시 동물보호센터
2025-04-08,개,믹스견,수컷,경상남도 밀양시,밀양시 동물보호센터
2025-04-08,개,믹스견,암컷,경상북도 의성군,의성동물보호센터
2025-04-08,개,믹스견,수컷,경상북도 의성군,의성동물보호센터
2025-04-08,개,믹스견,암컷,경상북도 의성군,의성동물보호센터
2025-04-08,개,믹스견,암컷,경상북도 의성군,의성동물보호센터
2025-04-08,개,믹스견,수컷,경상북도 의성군,의성동물보호센터
2025-04-08,개,믹스견,암컷,경상북도 경산시,경산시유기동물보호소
2025-04-08,개,믹스견,수컷,경상북도 경산시,경산시유기동물보호소
2025-04-08,개,믹스견,수컷,경상북도 경산시,경산시유기동물보호소
2025-04-08,개,믹스견,수컷,경상북도 상주시,상주시 동물보호센터
2025-04-08,개,믹스견,암컷,경상북도 경주시,경주동물사랑보호센터
2025-04-08,개,믹스견,암컷,경상북도 경주시,경주동물사랑보호센터
2025-04-08,개,믹스견,암컷,경상북도 경주시,경주동물사랑보호센터
2025-04-08,개,믹스견,암컷,경상북도 경주시,경주동물사랑보호센터
2025-04-08,개,믹스견,수컷,경상북도 경주시,경주동물사랑보호센터
2025-04-08,개,믹스견,암컷,전라남도 함평군,학교임시동물보호센터
2025-04-08,개,믹스견,수컷,전라남도 함평군,학교임시동물보호센터
2025-04-08,개,믹스견,미상,전라남도 함평군,학교임시동물보호센터
2025-04-08,개,믹스견,수컷,전라남도 광양시,광양시 임시보호소
2025-04-08,개,믹스견,수컷,전북특별자치도 완주군,완주군유기동물보호소
2025-04-08,개,믹스견,암컷,전북특별자치도 군산시,군산유기동물보호센터
2025-04-08,개,믹스견,암컷,전북특별자치도 군산시,군산유기동물보호센터
2025-04-08,개,믹스견,수컷,전북특별자치도 군산시,군산유기동물보호센터
2025-04-08,개,믹스견,암컷,전북특별자치도 군산시,군산유기동물보호센터
2025-04-08,개,믹스견,수컷,전북특별자치도 군산시,군산유기동물보호센터
2025-04-08,개,믹스견,암컷,충청남도 당진시,당진시동물보호소
2025-04-08,고양이,한국 고양이,수컷,충청남도 서산시,서산시 동물보호센터
2025-04-08,개,믹스견,암컷,충청남도 천안시,천안시 동물보호센터
2025-04-08,개,믹스견,수컷,충청남도 천안시,천안시 동물보호센터
2025-04-08,개,믹스견,수컷,충청남도 천안시,천안시 동물보호센터
2025-04-08,개,믹스견,암컷,충청남도 천안시,천안시 동물보호센터
2025-04-08,개,믹스견,수컷,충청북도 음성군,금왕동물병원
2025-04-08,개,믹스견,암컷,강원특별자치도 화천군,화천군농업기술센터
2025-04-08,고양이,한국 고양이,암컷,경기도 광주시,광주TNR동물병원송정
2025-04-08,고양이,한국 고양이,수컷,경기도 광주시,광주TNR동물병원송정
2025-04-08,개,믹스견,암컷,경기도 화성시,화성동물보호센터
2025-04-08,개,믹스견,암컷,경기도 화성시,화성동물보호센터
2025-04-08,개,믹스견,수컷,경기도 파주시,한국동물구조관리협회
2025-04-08,개,믹스견,암컷,경기도 파주시,한국동물구조관리협회
2025-04-08,개,믹스견,암컷,경기도 파주시,한국동물구조관리협회
2025-04-08,개,믹스견,수컷,경기도 파주시,한국동물구조관리협회
2025-04-08,개,믹스견,수컷,경기도 시흥시,시흥동물누리보호센터
2025-04-08,개,믹스견,수컷,경기도 시흥시,시흥동물누리보호센터
2025-04-08,개,믹스견,수컷,경기도 시흥시,시흥동물누리보호센터
2025-04-08,개,믹스견,수컷,경기도 시흥시,시흥동물누리보호센터
2025-04-08,개,믹스견,암컷,경기도 시흥시,시흥동물누리보호센터
2025-04-08,개,믹스견,암컷,경기도 시흥시,시흥동물누리보호센터
2025-04-08,개,믹스견,암컷,경기도 시흥시,시흥동물누리보호센터
2025-04-08,개,믹스견,수컷,경기도 시흥시,시흥동물누리보호센터
2025-04-08,개,믹스견,암컷,경기도 시흥시,시흥동물누리보호센터
2025-04-08,개,믹스견,수컷,경기도 시흥시,시흥동물누리보호센터
2025-04-08,개,믹스견,암컷,경기도 시흥시,시흥동물누리보호센터
2025-04-08,개,푸들,수컷,경기도 오산시,오산 유기동물보호소
2025-04-08,개,푸들,수컷,경기도 오산시,오산 유기동물보호소
2025-04-08,개,푸들,수컷,경기도 오산시,오산 유기동물보호소
2025-04-08,개,푸들,수컷,경기도 오산시,오산 유기동물보호소
2025-04-08,개,푸들,수컷,경기도 오산시,오산 유기동물보호소
2025-04-08,개,푸들,수컷,경기도 오산시,오산 유기동물보호소
2025-04-08,개,푸들,수컷,경기도 오산시,오산 유기동물보호소
2025-04-08,개,푸들,암컷,경기도 오산시,오산 유기동물보호소
2025-04-08,개,푸들,수컷,경기도 오산시,오산 유기동물보호소
2025-04-08,개,핏불테리어,암컷,경기도 남양주시,남양주시동물보호센터
2025-04-08,개,믹스견,암컷,경기도 평택시,평택시유기동물보호소
2025-04-08,개,믹스견,암컷,경기도 부천시,정샘동물병원
2025-04-08,개,라브라도 리트리버,수컷,인천광역시 서구,우리동물병원
2025-04-08,개,믹스견,수컷,인천광역시 서구,우리동물병원
2025-04-08,개,믹스견,수컷,대구광역시 군위군,군위종합동물병원
2025-04-08,개,믹스견,암컷,대구광역시 군위군,군위종합동물병원
2025-04-08,개,믹스견,암컷,대구광역시 군위군,군위종합동물병원
2025-04-08,고양이,한국 고양이,수컷,부산광역시 사상구,(사)하얀비둘기
2025-04-08,고양이,한국 고양이,암컷,부산광역시 사상구,(사)하얀비둘기
2025-04-08,고양이,한국 고양이,암컷,부산광역시 사상구,(사)하얀비둘기
2025-04-08,고양이,한국 고양이,암컷,부산광역시 사상구,(사)하얀비둘기
2025-04-08,고양이,한국 고양이,암컷,부산광역시 사상구,(사)하얀비둘기
2025-04-08,고양이,한국 고양이,암컷,부산광역시 사상구,(사)하얀비둘기
2025-04-08,고양이,한국 고양이,수컷,부산광역시 사상구,(사)하얀비둘기
2025-04-07,개,믹스견,수컷,전라남도 장흥군,장흥군 동물보호센터
2025-04-07,개,믹스견,수컷,경상북도 성주군,성주유기동물보호센터
2025-04-07,고양이,스코티시폴드,암컷,강원특별자치도 횡성군,횡성유기동물보호센터
2025-04-07,개,믹스견,암컷,경상북도 영덕군,영덕반려동물입양센터
2025-04-07,개,믹스견,수컷,전라남도 완도군,유기동물임시보호센터
2025-04-07,고양이,한국 고양이,암컷,인천광역시 계양구,신영재동물병원
2025-04-07,개,믹스견,수컷,전북특별자치도 임실군,임실유기동물보호센터
2025-04-07,개,믹스견,암컷,전북특별자치도 임실군,임실유기동물보호센터
2025-04-07,개,믹스견,수컷,충청남도 홍성군,금일동물보호센터
2025-04-07,개,믹스견,수컷,충청남도 홍성군,금일동물보호센터
2025-04-07,개,믹스견,암컷,충청북도 음성군,금왕동물병원
2025-04-07,개,믹스견,암컷,전라남도 나주시,나주유기동물보호센터
2025-04-07,개,믹스견,암컷,전북특별자치도 진안군,진안군유기동물보호소
2025-04-07,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-07,개,믹스견,암컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-07,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-07,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-07,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-07,개,믹스견,암컷,전북특별자치도 익산시,익산유기동물보호소
2025-04-07,개,믹스견,수컷,충청남도 홍성군,금일동물보호센터
2025-04-07,개,믹스견,수컷,충청남도 홍성군,금일동물보호센터
2025-04-07,개,믹스견,수컷,충청남도 홍성군,금일동물보호센터
2025-04-07,개,믹스견,암컷,충청남도 홍성군,금일동물보호센터
2025-04-07,개,믹스견,수컷,충청남도 홍성군,금일동물보호센터
2025-04-07,개,믹스견,수컷,충청남도 홍성군,금일동물보호센터
2025-04-07,개,믹스견,암컷,충청남도 아산시,아산동물복지지원센터
2025-04-07,개,믹스견,암컷,강원특별자치도 태백시,태백시유기동물보호소
2025-04-07,개,믹스견,수컷,강원특별자치도 태백시,태백시유기동물보호소
2025-04-07,개,믹스견,암컷,강원특별자치도 원주시,원주시동물보호센터
2025-04-07,개,믹스견,암컷,강원특별자치도 원주시,원주시동물보호센터
2025-04-07,개,믹스견,암컷,경기도 안성시,안성시 동물보호센터
2025-04-07,개,믹스견,암컷,경기도 안성시,안성시 동물보호센터
2025-04-07,개,믹스견,암컷,경기도 남양주시,남양주시동물보호센터
2025-04-07,고양이,한국 고양이,미상,대전광역시 서구,대전동물보호센터
2025-04-07,개,치와와,수컷,인천광역시 연수구,경동동물병원
2025-04-07,개,믹스견,암컷,서울특별시 강남구,한국동물구조관리협회
2025-04-07,개,믹스견,암컷,서울특별시 서대문구,내품애센터
2025-04-07,개,믹스견,암컷,세종특별자치시 세종특별자치시,세종유기동물보호센터
2025-04-07,개,믹스견,암컷,세종특별자치시 세종특별자치시,세종유기동물보호센터
2025-04-07,개,믹스견,암컷,세종특별자치시 세종특별자치시,세종유기동물보호센터
2025-04-07,개,믹스견,수컷,세종특별자치시 세종특별자치시,세종유기동물보호센터
2025-04-07,개,믹스견,암컷,세종특별자치시 세종특별자치시,세종유기동물보호센터
2025-04-07,개,믹스견,암컷,세종특별자치시 세종특별자치시,세종유기동물보호센터
2025-04-07,개,믹스견,수컷,경상남도 함안군,함안군유기동물보호소
2025-04-07,개,말티푸들믹스,수컷,경상남도 함안군,함안군유기동물보호소
2025-04-07,개,진도견,수컷,경상남도 함안군,함안군유기동물보호소
2025-04-07,개,진도견,수컷,경상남도 함안군,함안군유기동물보호소
2025-04-07,개,진도견,수컷,경상남도 함안군,함안군유기동물보호소
2025-04-07,개,믹스견,수컷,경상남도 함안군,함안군유기동물보호소
2025-04-07,개,믹스견,암컷,경상남도 함안군,함안군유기동물보호소
2025-04-07,개,믹스견,수컷,경상남도 함안군,함안군유기동물보호소
2025-04-07,개,믹스견,수컷,경상남도 함안군,함안군유기동물보호소
2025-04-07,개,믹스견,수컷,경상남도 함안군,함안군유기동물보호소
2025-04-07,개,믹스견,수컷,경상남도 함안군,함안군유기동물보호소
2025-04-07,개,믹스견,수컷,경상남도 함안군,함안군유기동물보호소
2025-04-07,개,믹스견,암컷,경상남도 함안군,함안군유기동물보호소
2025-04-07,개,믹스견,암컷,경상남도 함안군,함안군유기동물보호소
2025-04-07,개,믹스견,암컷,경상남도 함안군,함안군유기동물보호소
2025-04-07,개,믹스견,수컷,경상남도 의령군,의령군 동물보호센터
2025-04-07,개,믹스견,수컷,경상남도 거제시,거제시유기동물보호소
2025-04-07,개,아메리칸불리,수컷,경상남도 밀양시,밀양시 동물보호센터
2025-04-07,개,믹스견,암컷,경상남도 통영시,통영시동물보호센터
2025-04-07,개,믹스견,암컷,경상남도 통영시,통영시동물보호센터
2025-04-07,개,믹스견,암컷,경상남도 통영시,통영시동물보호센터
2025-04-07,개,믹스견,수컷,경상남도 통영시,통영시동물보호센터
2025-04-07,개,믹스견,암컷,경상북도 청도군,청도군동물보호센터
2025-04-07,개,믹스견,암컷,경상북도 청도군,청도군동물보호센터
2025-04-07,개,믹스견,수컷,경상북도 청도군,청도군동물보호센터
2025-04-07,개,믹스견,암컷,경상북도 청도군,청도군동물보호센터
2025-04-07,개,믹스견,암컷,경상북도 청도군,청도군동물보호센터
2025-04-07,개,믹스견,수컷,경상북도 경산시,경산시유기동물보호소
2025-04-07,개,믹스견,암컷,경상북도 경산시,경산시유기동물보호소
2025-04-07,개,믹스견,수컷,경상북도 김천시,김천시 동물보호센터
2025-04-07,개,믹스견,암컷,경상북도 경주시,경주동물사랑보호센터
2025-04-07,개,믹스견,암컷,전라남도 광양시,광양시 임시보호소
2025-04-07,개,믹스견,수컷,전라남도 광양시,광양시 임시보호소
2025-04-07,개,믹스견,수컷,전라남도 여수시,유기동물보호소
2025-04-07,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-07,개,믹스견,암컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-07,개,믹스견,암컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-07,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-07,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-07,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-07,개,믹스견,수컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-07,개,믹스견,암컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-07,개,믹스견,암컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-07,개,믹스견,암컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-07,개,믹스견,암컷,전북특별자치도 부안군,부안군 동물보호센터
2025-04-07,개,믹스견,암컷,전북특별자치도 장수군,장수군 보호소
2025-04-07,개,믹스견,암컷,전북특별자치도 김제시,전북말산업복합센터
2025-04-07,개,믹스견,암컷,전북특별자치도 김제시,전북말산업복합센터
2025-04-07,개,믹스견,암컷,전북특별자치도 군산시,군산유기동물보호센터
2025-04-07,개,믹스견,암컷,전북특별자치도 군산시,군산유기동물보호센터
2025-04-07,개,믹스견,수컷,충청남도 당진시,당진시동물보호소
2025-04-07,개,믹스견,암컷,충청남도 당진시,당진시동물보호소
2025-04-07,개,믹스견,수컷,충청남도 천안시,천안시 동물보호센터
2025-04-07,개,믹스견,암컷,충청남도 천안시,천안시 동물보호센터
2025-04-07,개,핏불테리어 믹스견,암컷,충청북도 청주시,반려동물보호센터
2025-04-07,개,믹스견,수컷,충청북도 음성군,금왕동물병원
2025-04-07,개,믹스견,암컷,충청북도 음성군,금왕동물병원
2025-04-07,개,믹스견,수컷,충청북도 충주시,충주시동물보호센터
2025-04-07,개,믹스견,수컷,충청북도 충주시,충주시동물보호센터
2025-04-07,개,믹스견,암컷,충청북도 충주시,충주시동물보호센터
2025-04-07,개,믹스견,암컷,충청북도 충주시,충주시동물보호센터
2025-04-07,개,믹스견,암컷,충청북도 충주시,충주시동물보호센터
2025-04-07,개,믹스견,암컷,충청북도 충주시,충주시동물보호센터
2025-04-07,개,믹스견,수컷,강원특별자치도 철원군,철원군
2025-04-07,개,말라뮤트,수컷,경기도 광주시,광주TNR동물병원초월
2025-04-07,개,말라뮤트,암컷,경기도 광주시,광주TNR동물병원초월
2025-04-07,개,믹스견,수컷,경기도 광주시,광주TNR동물병원초월
2025-04-07,개,믹스견,암컷,경기도 화성시,화성동물보호센터
2025-04-07,개,믹스견,수컷,경기도 화성시,화성동물보호센터
2025-04-07,개,믹스견,암컷,경기도 화성시,화성동물보호센터
2025-04-07,개,믹스견,수컷,경기도 가평군,가평군유기동물보호소
2025-04-07,개,믹스견,수컷,경기도 안성시,안성시 동물보호센터
2025-04-07,개,믹스견,암컷,경기도 안성시,안성시 동물보호센터
2025-04-07,개,믹스견,수컷,경기도 안성시,안성시 동물보호센터
2025-04-07,개,믹스견,수컷,경기도 안성시,안성시 동물보호센터
2025-04-07,개,믹스견,수컷,경기도 안성시,안성시 동물보호센터
2025-04-07,개,믹스견,암컷,경기도 안성시,안성시 동물보호센터
2025-04-07,개,믹스견,암컷,경기도 용인시,용인시 동물보호센터
2025-04-07,개,웰시 코기 펨브로크,수컷,경기도 시흥시,시흥동물누리보호센터
2025-04-07,개,믹스견,수컷,경기도 시흥시,시흥동물누리보호센터
2025-04-07,개,말티즈,수컷,경기도 평택시,평택시유기동물보호소
2025-04-07,개,믹스견,암컷,경기도 평택시,평택시유기동물보호소
2025-04-07,개,믹스견,수컷,경기도 평택시,평택시유기동물보호소
2025-04-07,개,믹스견,수컷,경기도 평택시,평택시유기동물보호소
2025-04-07,개,푸들,수컷,경기도 평택시,평택시유기동물보호소
2025-04-07,개,푸들,수컷,경기도 광명시,한국야생동물보호협회
2025-04-07,개,말티즈,암컷,광주광역시 북구,광주동물보호센터
2025-04-07,개,믹스견,수컷,인천광역시 서구,우리동물병원
2025-04-06,개,웰시 코기 카디건,암컷,부산광역시 서구,부산동물보호센터
2025-04-06,개,믹스견,수컷,충청남도 논산시,논산시 동물보호센터
2025-04-06,개,셰퍼드,암컷,강원특별자치도 원주시,원주시동물보호센터
2025-04-06,기타,토끼,미상,인천광역시 중구,신공항동물병원
2025-04-06,기타,토끼,미상,인천광역시 중구,신공항동물병원
2025-04-06,기타,토끼,미상,인천광역시 중구,신공항동물병원
2025-04-06,기타,토끼,미상,인천광역시 중구,신공항동물병원
2025-04-06,기타,토끼,미상,인천광역시 중구,신공항동물병원
2025-04-06,기타,토끼,미상,인천광역시 중구,신공항동물병원
2025-04-06,기타,토끼,미상,인천광역시 중구,신공항동물병원
2025-04-06,기타,토끼,미상,인천광역시 중구,신공항동물병원
2025-04-06,개,믹스견,수컷,경상남도 김해시,(사)동물보호관리협회
2025-04-06,개,믹스견,수컷,경상북도 포항시,(사)영일동물플러스
2025-04-06,개,믹스견,수컷,전라남도 영광군,영광동물보호센터
2025-04-06,개,믹스견,수컷,전라남도 목포시,목포시유기동물보호소
2025-04-06,고양이,믹스묘,암컷,전북특별자치도 군산시,군산유기동물보호센터
2025-04-06,개,프렌치 불독,암컷,충청남도 아산시,아산동물복지지원센터
2025-04-06,개,믹스견,암컷,충청북도 영동군,최종주동물병원
2025-04-06,개,믹스견,암컷,울산광역시 울주군,울산유기동물보호센터
2025-04-06,개,믹스견,수컷,울산광역시 울주군,울산유기동물보호센터
2025-04-06,개,스탠다드 닥스훈트,수컷,서울특별시 서대문구,내품애센터
2025-04-06,개,믹스견,수컷,전라남도 함평군,학교임시동물보호센터
2025-04-06,개,믹스견,암컷,전북특별자치도 군산시,군산유기동물보호센터
2025-04-06,개,믹스견,암컷,충청남도 부여군,남부여동물보호소
2025-04-06,개,믹스견,암컷,강원특별자치도 강릉시,강릉시 동물사랑센터
2025-04-06,개,믹스견,수컷,경기도 남양주시,남양주시동물보호센터
